,tissue_in_publication,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,compartment
2932,Large_Intestine,0.07887396961450577,0.21591158211231232,0.0,0.0,0.0,0.0,1.8749183416366577,GNPNAT1,0.0,0.0,0.0,all,epithelial
2933,Liver,0.28678789734840393,0.44078293442726135,0.0,0.0,0.0,0.5030445158481598,2.3306915760040283,GNPNAT1,0.5030445158481598,1.2576112896203995,0.0,all,epithelial
2934,Lung,0.1365898698568344,0.2526804506778717,0.0,0.0,0.0,0.225860096514225,1.8503319025039673,GNPNAT1,0.225860096514225,0.5646502412855625,0.0,all,epithelial
2935,Mammary,0.12274479866027832,0.27121302485466003,0.0,0.0,0.0,0.0,2.043285369873047,GNPNAT1,0.0,0.0,0.0,all,epithelial
2936,Pancreas,0.17679744958877563,0.2775598168373108,0.0,0.0,0.0,0.3095308691263199,1.6807671785354614,GNPNAT1,0.3095308691263199,0.7738271728157997,0.0,all,epithelial
2937,Prostate,0.07184366881847382,0.2302921861410141,0.0,0.0,0.0,0.0,2.083784818649292,GNPNAT1,0.0,0.0,0.0,all,epithelial
2938,Salivary_Gland,0.14122933149337769,0.29280176758766174,0.0,0.0,0.0,0.18986428156495094,2.459829807281494,GNPNAT1,0.18986428156495094,0.47466070391237736,0.0,all,epithelial
2939,Small_Intestine,0.13126109540462494,0.2845733165740967,0.0,0.0,0.0,0.0,2.1966025829315186,GNPNAT1,0.0,0.0,0.0,all,epithelial
2940,Thymus,0.03397628292441368,0.11065348237752914,0.0,0.0,0.0,0.0,0.8305872678756714,GNPNAT1,0.0,0.0,0.0,all,epithelial
2941,Tongue,0.061852116137742996,0.19064882397651672,0.0,0.0,0.0,0.0,2.0971410274505615,GNPNAT1,0.0,0.0,0.0,all,epithelial
2942,Trachea,0.19219593703746796,0.3638676106929779,0.0,0.0,0.0,0.2920392155647278,2.17917799949646,GNPNAT1,0.2920392155647278,0.7300980389118195,0.0,all,epithelial
2943,Uterus,0.2630896270275116,0.31377720832824707,0.0,0.0,0.15736651420593262,0.45109692215919495,1.3941833972930908,GNPNAT1,0.45109692215919495,1.1277423053979874,0.0,all,epithelial
2944,Bladder,0.24785585701465607,0.2998235523700714,0.0,0.0,0.17777036130428314,0.4208790734410286,1.915755033493042,GNPTAB,0.4208790734410286,1.0521976836025715,0.0,all,epithelial
2945,Eye,0.09785681217908859,0.2739759087562561,0.0,0.0,0.0,0.0,2.0785670280456543,GNPTAB,0.0,0.0,0.0,all,epithelial
2946,Heart,0.10919012874364853,0.19123752415180206,0.0,0.0,0.0,0.21602405235171318,1.0411627292633057,GNPTAB,0.21602405235171318,0.540060130879283,0.0,all,epithelial
2947,Kidney,0.08849477767944336,0.24690069258213043,0.0,0.0,0.0,0.0,1.8885191679000854,GNPTAB,0.0,0.0,0.0,all,epithelial
2948,Large_Intestine,0.3131711184978485,0.4294002950191498,0.0,0.0,0.0,0.6173643320798874,2.1997885704040527,GNPTAB,0.6173643320798874,1.5434108301997185,0.0,all,epithelial
2949,Liver,0.11538637429475784,0.33042773604393005,0.0,0.0,0.0,0.0,2.1239092350006104,GNPTAB,0.0,0.0,0.0,all,epithelial
2950,Lung,0.3325437307357788,0.3859630525112152,0.0,0.0,0.23183849453926086,0.5857362598180771,2.442073106765747,GNPTAB,0.5857362598180771,1.4643406495451927,0.0,all,epithelial
2951,Mammary,0.2125566303730011,0.36507970094680786,0.0,0.0,0.0,0.40841397643089294,2.777053117752075,GNPTAB,0.40841397643089294,1.0210349410772324,0.0,all,epithelial
2952,Pancreas,0.10684703290462494,0.22405512630939484,0.0,0.0,0.0,0.12636703997850418,1.934511661529541,GNPTAB,0.12636703997850418,0.31591759994626045,0.0,all,epithelial
2953,Prostate,0.23944853246212006,0.5171450972557068,0.0,0.0,0.0,0.0,3.6396429538726807,GNPTAB,0.0,0.0,0.0,all,epithelial
2954,Salivary_Gland,0.47159191966056824,0.5024664402008057,0.0,0.0,0.39354565739631653,0.8381279408931732,2.5858795642852783,GNPTAB,0.8381279408931732,2.095319852232933,0.0,all,epithelial
2955,Small_Intestine,0.08513372391462326,0.22489573061466217,0.0,0.0,0.0,0.0,1.6194323301315308,GNPTAB,0.0,0.0,0.0,all,epithelial
2956,Thymus,0.12690028548240662,0.23927366733551025,0.0,0.0,0.0,0.19947997480630875,1.2515143156051636,GNPTAB,0.19947997480630875,0.49869993701577187,0.0,all,epithelial
2957,Tongue,0.15627001225948334,0.29371386766433716,0.0,0.0,0.0,0.2075856439769268,2.0767338275909424,GNPTAB,0.2075856439769268,0.518964109942317,0.0,all,epithelial
2958,Trachea,0.24897626042366028,0.4129738211631775,0.0,0.0,0.0,0.4557255059480667,2.398198366165161,GNPTAB,0.4557255059480667,1.1393137648701668,0.0,all,epithelial
2959,Uterus,0.09080720692873001,0.1948479562997818,0.0,0.0,0.0,0.08760901913046837,1.2027840614318848,GNPTAB,0.08760901913046837,0.21902254782617092,0.0,all,epithelial
2960,Bladder,0.1728908270597458,0.24554133415222168,0.0,0.0,0.0,0.31711121648550034,1.714097261428833,GNPTG,0.31711121648550034,0.7927780412137508,0.0,all,epithelial
2961,Eye,0.18283621966838837,0.3402496874332428,0.0,0.0,0.0,0.2847693860530853,2.175248146057129,GNPTG,0.2847693860530853,0.7119234651327133,0.0,all,epithelial
2962,Heart,0.17574110627174377,0.2773749828338623,0.0,0.0,0.0,0.2891692891716957,1.6904360055923462,GNPTG,0.2891692891716957,0.7229232229292393,0.0,all,epithelial
2963,Kidney,0.13776317238807678,0.306151419878006,0.0,0.0,0.0,0.0,1.964744210243225,GNPTG,0.0,0.0,0.0,all,epithelial
2964,Large_Intestine,0.08637140691280365,0.22180122137069702,0.0,0.0,0.0,0.0,1.7061198949813843,GNPTG,0.0,0.0,0.0,all,epithelial
2965,Liver,0.17158260941505432,0.3656938076019287,0.0,0.0,0.0,0.22430963814258575,2.1852262020111084,GNPTG,0.22430963814258575,0.5607740953564644,0.0,all,epithelial
2966,Lung,0.14340417087078094,0.2714664041996002,0.0,0.0,0.0,0.21478984504938126,2.2606396675109863,GNPTG,0.21478984504938126,0.5369746126234531,0.0,all,epithelial
2967,Mammary,0.1317300796508789,0.2875998318195343,0.0,0.0,0.0,0.0,2.1492741107940674,GNPTG,0.0,0.0,0.0,all,epithelial
2968,Pancreas,0.15331639349460602,0.2566355764865875,0.0,0.0,0.0,0.2596247047185898,1.7592495679855347,GNPTG,0.2596247047185898,0.6490617617964745,0.0,all,epithelial
2969,Prostate,0.19155210256576538,0.3589131534099579,0.0,0.0,0.0,0.2797836661338806,1.9447110891342163,GNPTG,0.2797836661338806,0.6994591653347015,0.0,all,epithelial
2970,Salivary_Gland,0.15684516727924347,0.2957102358341217,0.0,0.0,0.0,0.24817918613553047,2.1479361057281494,GNPTG,0.24817918613553047,0.6204479653388262,0.0,all,epithelial
2971,Small_Intestine,0.09404958784580231,0.23195549845695496,0.0,0.0,0.0,0.0,2.163573980331421,GNPTG,0.0,0.0,0.0,all,epithelial
2972,Thymus,0.3678206503391266,0.338279128074646,0.0,0.0,0.33208538591861725,0.5886116325855255,1.4835807085037231,GNPTG,0.5886116325855255,1.4715290814638138,0.0,all,epithelial
2973,Tongue,0.07431315630674362,0.19838155806064606,0.0,0.0,0.0,0.0,1.9801937341690063,GNPTG,0.0,0.0,0.0,all,epithelial
2974,Trachea,0.127810999751091,0.2938748598098755,0.0,0.0,0.0,0.0,2.041825294494629,GNPTG,0.0,0.0,0.0,all,epithelial
2975,Uterus,0.1844637244939804,0.28886643052101135,0.0,0.0,0.0,0.2995676249265671,1.4877232313156128,GNPTG,0.2995676249265671,0.7489190623164177,0.0,all,epithelial
2976,Bladder,0.24630504846572876,0.296453595161438,0.0,0.0,0.17564618587493896,0.43068498373031616,2.3545026779174805,GNS,0.43068498373031616,1.0767124593257904,0.0,all,epithelial
2977,Eye,0.20049110054969788,0.3524957597255707,0.0,0.0,0.0,0.3333923816680908,2.9352023601531982,GNS,0.3333923816680908,0.833480954170227,0.0,all,epithelial
2978,Heart,0.11868787556886673,0.18777911365032196,0.0,0.0,0.0,0.23622515425086021,1.0726368427276611,GNS,0.23622515425086021,0.5905628856271505,0.0,all,epithelial
2979,Kidney,0.25674572587013245,0.4285600185394287,0.0,0.0,0.0,0.5232819020748138,2.1467673778533936,GNS,0.5232819020748138,1.3082047551870346,0.0,all,epithelial
2980,Large_Intestine,0.048068854957818985,0.15957553684711456,0.0,0.0,0.0,0.0,1.509310007095337,GNS,0.0,0.0,0.0,all,epithelial
2981,Liver,0.141043558716774,0.29623377323150635,0.0,0.0,0.0,0.0,1.607520580291748,GNS,0.0,0.0,0.0,all,epithelial
2982,Lung,0.2688905894756317,0.35342904925346375,0.0,0.0,0.0,0.4885378032922745,2.1253695487976074,GNS,0.4885378032922745,1.2213445082306862,0.0,all,epithelial
2983,Mammary,0.1539570540189743,0.30568191409111023,0.0,0.0,0.0,0.0,2.042701005935669,GNS,0.0,0.0,0.0,all,epithelial
2984,Pancreas,0.14478759467601776,0.2670263946056366,0.0,0.0,0.0,0.21860694885253906,2.195448875427246,GNS,0.21860694885253906,0.5465173721313477,0.0,all,epithelial
2985,Prostate,0.12501899898052216,0.29271769523620605,0.0,0.0,0.0,0.0,2.5412795543670654,GNS,0.0,0.0,0.0,all,epithelial
2986,Salivary_Gland,0.17611512541770935,0.32537248730659485,0.0,0.0,0.0,0.25580038875341415,2.2870290279388428,GNS,0.25580038875341415,0.6395009718835354,0.0,all,epithelial
2987,Small_Intestine,0.08055169135332108,0.21863214671611786,0.0,0.0,0.0,0.0,1.4732986688613892,GNS,0.0,0.0,0.0,all,epithelial
2988,Thymus,0.20135603845119476,0.25433671474456787,0.0,0.0,0.10647305846214294,0.3565296083688736,1.3812159299850464,GNS,0.3565296083688736,0.891324020922184,0.0,all,epithelial
2989,Tongue,0.03869437426328659,0.14971476793289185,0.0,0.0,0.0,0.0,1.6854056119918823,GNS,0.0,0.0,0.0,all,epithelial
2990,Trachea,0.12805263698101044,0.30375468730926514,0.0,0.0,0.0,0.0,2.0092687606811523,GNS,0.0,0.0,0.0,all,epithelial
2991,Uterus,0.17748668789863586,0.28118830919265747,0.0,0.0,0.0,0.2992831766605377,1.464033603668213,GNS,0.2992831766605377,0.7482079416513443,0.0,all,epithelial
2992,Bladder,0.2497383952140808,0.2966238558292389,0.0,0.0,0.18848714977502823,0.436695821583271,1.732627272605896,GPAA1,0.436695821583271,1.0917395539581776,0.0,all,epithelial
2993,Eye,0.1708442121744156,0.3398835062980652,0.0,0.0,0.0,0.21952712535858154,2.4338080883026123,GPAA1,0.21952712535858154,0.5488178133964539,0.0,all,epithelial
2994,Heart,0.4307887852191925,0.4011813700199127,0.0,0.0,0.41431303322315216,0.6790574043989182,2.1462669372558594,GPAA1,0.6790574043989182,1.6976435109972954,0.0,all,epithelial
2995,Kidney,0.1354856789112091,0.3029560148715973,0.0,0.0,0.0,0.0,1.7793676853179932,GPAA1,0.0,0.0,0.0,all,epithelial
2996,Large_Intestine,0.1300298571586609,0.2714092433452606,0.0,0.0,0.0,0.0,1.8331382274627686,GPAA1,0.0,0.0,0.0,all,epithelial
2997,Liver,0.14412638545036316,0.3076404631137848,0.0,0.0,0.0,0.0,1.8591978549957275,GPAA1,0.0,0.0,0.0,all,epithelial
2998,Lung,0.316921204328537,0.3681313991546631,0.0,0.0,0.20610752701759338,0.5789907872676849,2.047976016998291,GPAA1,0.5789907872676849,1.4474769681692123,0.0,all,epithelial
2999,Mammary,0.18910686671733856,0.3457629382610321,0.0,0.0,0.0,0.3422803282737732,2.022808790206909,GPAA1,0.3422803282737732,0.855700820684433,0.0,all,epithelial
3000,Pancreas,0.26102545857429504,0.37253573536872864,0.0,0.0,0.0,0.43951384723186493,2.201706886291504,GPAA1,0.43951384723186493,1.0987846180796623,0.0,all,epithelial
3001,Prostate,0.22870372235774994,0.3926762640476227,0.0,0.0,0.0,0.4344407021999359,2.191908836364746,GPAA1,0.4344407021999359,1.0861017554998398,0.0,all,epithelial
3002,Salivary_Gland,0.3134910464286804,0.42436015605926514,0.0,0.0,0.0,0.5566375106573105,2.4131860733032227,GPAA1,0.5566375106573105,1.3915937766432762,0.0,all,epithelial
3003,Small_Intestine,0.13635727763175964,0.2797447144985199,0.0,0.0,0.0,0.0,1.7536333799362183,GPAA1,0.0,0.0,0.0,all,epithelial
3004,Thymus,0.527423620223999,0.39598095417022705,0.0,0.22191258147358894,0.5245441198348999,0.7953271120786667,1.687646746635437,GPAA1,0.5734145306050777,1.6554489079862833,0.0,all,epithelial
3005,Tongue,0.22049498558044434,0.32762712240219116,0.0,0.0,0.0,0.42096441239118576,2.0916779041290283,GPAA1,0.42096441239118576,1.0524110309779644,0.0,all,epithelial
3006,Trachea,0.22561083734035492,0.3735715448856354,0.0,0.0,0.0,0.42561793327331543,1.8919389247894287,GPAA1,0.42561793327331543,1.0640448331832886,0.0,all,epithelial
3007,Uterus,0.4113779366016388,0.39869293570518494,0.0,0.0,0.4224262833595276,0.7230048477649689,1.470969557762146,GPAA1,0.7230048477649689,1.470969557762146,0.0,all,epithelial
3008,Bladder,0.4033423364162445,0.3936823308467865,0.0,0.0,0.35749758780002594,0.6238988935947418,2.4556636810302734,GPI,0.6238988935947418,1.5597472339868546,0.0,all,epithelial
3009,Eye,0.5055023431777954,0.5324143767356873,0.0,0.0,0.42386655509471893,0.880401536822319,2.901759624481201,GPI,0.880401536822319,2.2010038420557976,0.0,all,epithelial
3010,Heart,0.5369160771369934,0.43293747305870056,0.0,0.0,0.5232998132705688,0.7976788133382797,2.3005716800689697,GPI,0.7976788133382797,1.9941970333456993,0.0,all,epithelial
3011,Kidney,0.9517993330955505,0.6212156414985657,0.0,0.565064400434494,1.0443148612976074,1.3998868465423584,2.755413293838501,GPI,0.8348224461078644,2.652120515704155,0.0,all,epithelial
3012,Large_Intestine,0.32748717069625854,0.46124064922332764,0.0,0.0,0.0,0.6626332402229309,2.1466004848480225,GPI,0.6626332402229309,1.6565831005573273,0.0,all,epithelial
3013,Liver,0.411568820476532,0.5116264224052429,0.0,0.0,0.0,0.7488044798374176,2.4147307872772217,GPI,0.7488044798374176,1.872011199593544,0.0,all,epithelial
3014,Lung,0.36080750823020935,0.40474629402160645,0.0,0.0,0.2694822996854782,0.6596022397279739,2.4472804069519043,GPI,0.6596022397279739,1.6490055993199348,0.0,all,epithelial
3015,Mammary,0.41300952434539795,0.47001487016677856,0.0,0.0,0.3148210495710373,0.7619167268276215,2.4513890743255615,GPI,0.7619167268276215,1.9047918170690536,0.0,all,epithelial
3016,Pancreas,0.20676743984222412,0.3186989426612854,0.0,0.0,0.0,0.35314807295799255,2.4265637397766113,GPI,0.35314807295799255,0.8828701823949814,0.0,all,epithelial
3017,Prostate,0.37825003266334534,0.5029283165931702,0.0,0.0,0.0,0.742869958281517,2.5466840267181396,GPI,0.742869958281517,1.8571748957037926,0.0,all,epithelial
3018,Salivary_Gland,0.24597088992595673,0.38118019700050354,0.0,0.0,0.0,0.4222271293401718,2.558145761489868,GPI,0.4222271293401718,1.0555678233504295,0.0,all,epithelial
3019,Small_Intestine,0.45617353916168213,0.5328004360198975,0.0,0.0,0.25438013672828674,0.8497178554534912,2.432227849960327,GPI,0.8497178554534912,2.124294638633728,0.0,all,epithelial
3020,Thymus,0.8128504157066345,0.47701072692871094,0.0,0.5328723639249802,0.8110797107219696,1.1751347780227661,1.9292399883270264,GPI,0.642262414097786,1.9292399883270264,0.0,all,epithelial
3021,Tongue,0.6038386821746826,0.48647984862327576,0.0,0.0,0.6649872064590454,0.9621577262878418,2.4882314205169678,GPI,0.9621577262878418,2.4053943157196045,0.0,all,epithelial
3022,Trachea,0.6002237796783447,0.570445716381073,0.0,0.0,0.6119006276130676,1.0456037521362305,2.693903923034668,GPI,1.0456037521362305,2.614009380340576,0.0,all,epithelial
3023,Uterus,0.4130394458770752,0.4219018816947937,0.0,0.0,0.41875961422920227,0.7473866641521454,1.5556821823120117,GPI,0.7473866641521454,1.5556821823120117,0.0,all,epithelial
3024,Bladder,0.1805613487958908,0.2507755160331726,0.0,0.0,0.0,0.3282148018479347,1.7261426448822021,GUSB,0.3282148018479347,0.8205370046198368,0.0,all,epithelial
3025,Eye,0.16208116710186005,0.3212842047214508,0.0,0.0,0.0,0.2294408641755581,2.3612163066864014,GUSB,0.2294408641755581,0.5736021604388952,0.0,all,epithelial
3026,Heart,0.19291144609451294,0.27068352699279785,0.0,0.0,0.0,0.34424106776714325,1.607839822769165,GUSB,0.34424106776714325,0.8606026694178581,0.0,all,epithelial
3027,Kidney,0.0464327372610569,0.1787485033273697,0.0,0.0,0.0,0.0,1.582933783531189,GUSB,0.0,0.0,0.0,all,epithelial
3028,Large_Intestine,0.12533418834209442,0.2676127254962921,0.0,0.0,0.0,0.0,2.1334760189056396,GUSB,0.0,0.0,0.0,all,epithelial
3029,Liver,0.30926552414894104,0.4479902982711792,0.0,0.0,0.0,0.5996063500642776,2.175478935241699,GUSB,0.5996063500642776,1.4990158751606941,0.0,all,epithelial
3030,Lung,0.22549200057983398,0.3265368342399597,0.0,0.0,0.0,0.42479220777750015,2.3237357139587402,GUSB,0.42479220777750015,1.0619805194437504,0.0,all,epithelial
3031,Mammary,0.17667418718338013,0.33104926347732544,0.0,0.0,0.0,0.30998048931360245,1.924782633781433,GUSB,0.30998048931360245,0.7749512232840061,0.0,all,epithelial
3032,Pancreas,0.15808412432670593,0.27342385053634644,0.0,0.0,0.0,0.24879716336727142,2.295684337615967,GUSB,0.24879716336727142,0.6219929084181786,0.0,all,epithelial
3033,Prostate,0.18616199493408203,0.3554726839065552,0.0,0.0,0.0,0.24453363940119743,2.151956796646118,GUSB,0.24453363940119743,0.6113340985029936,0.0,all,epithelial
3034,Salivary_Gland,0.24409276247024536,0.36950910091400146,0.0,0.0,0.0,0.4373635947704315,2.472982883453369,GUSB,0.4373635947704315,1.0934089869260788,0.0,all,epithelial
3035,Small_Intestine,0.1508866846561432,0.29260891675949097,0.0,0.0,0.0,0.15439869463443756,1.573319435119629,GUSB,0.15439869463443756,0.3859967365860939,0.0,all,epithelial
3036,Thymus,0.29075005650520325,0.31604811549186707,0.0,0.0,0.22781360894441605,0.48386889696121216,1.3812159299850464,GUSB,0.48386889696121216,1.2096722424030304,0.0,all,epithelial
3037,Tongue,0.07247782498598099,0.20561042428016663,0.0,0.0,0.0,0.0,1.7461705207824707,GUSB,0.0,0.0,0.0,all,epithelial
3038,Trachea,0.15109290182590485,0.3145385980606079,0.0,0.0,0.0,0.0,1.937811255455017,GUSB,0.0,0.0,0.0,all,epithelial
3039,Uterus,0.5727541446685791,0.580025851726532,0.0,0.0,0.4614717662334442,1.04294353723526,2.2496232986450195,GUSB,1.04294353723526,2.2496232986450195,0.0,all,epithelial
3040,Bladder,0.07826036214828491,0.18610863387584686,0.0,0.0,0.0,0.0,1.947540521621704,GXYLT1,0.0,0.0,0.0,all,epithelial
3041,Eye,0.07507289946079254,0.24137187004089355,0.0,0.0,0.0,0.0,2.2076027393341064,GXYLT1,0.0,0.0,0.0,all,epithelial
3042,Heart,0.2831053137779236,0.34955358505249023,0.0,0.0,0.18562866002321243,0.4931216761469841,2.1120057106018066,GXYLT1,0.4931216761469841,1.2328041903674603,0.0,all,epithelial
3043,Kidney,0.0189470574259758,0.11608178913593292,0.0,0.0,0.0,0.0,1.407086730003357,GXYLT1,0.0,0.0,0.0,all,epithelial
3044,Large_Intestine,0.0351279191672802,0.14516609907150269,0.0,0.0,0.0,0.0,1.6956850290298462,GXYLT1,0.0,0.0,0.0,all,epithelial
3045,Liver,0.19785389304161072,0.3982878029346466,0.0,0.0,0.0,0.28232409805059433,2.3051090240478516,GXYLT1,0.28232409805059433,0.7058102451264858,0.0,all,epithelial
3046,Lung,0.131743922829628,0.25913670659065247,0.0,0.0,0.0,0.19038216769695282,1.8588167428970337,GXYLT1,0.19038216769695282,0.47595541924238205,0.0,all,epithelial
3047,Mammary,0.0648207738995552,0.20983392000198364,0.0,0.0,0.0,0.0,2.6321208477020264,GXYLT1,0.0,0.0,0.0,all,epithelial
3048,Pancreas,0.07368861883878708,0.19601236283779144,0.0,0.0,0.0,0.0,1.9820798635482788,GXYLT1,0.0,0.0,0.0,all,epithelial
3049,Prostate,0.10075115412473679,0.2748028039932251,0.0,0.0,0.0,0.0,2.1610782146453857,GXYLT1,0.0,0.0,0.0,all,epithelial
3050,Salivary_Gland,0.05712262541055679,0.1843005269765854,0.0,0.0,0.0,0.0,1.9716308116912842,GXYLT1,0.0,0.0,0.0,all,epithelial
3051,Small_Intestine,0.05796070024371147,0.18697836995124817,0.0,0.0,0.0,0.0,1.39681077003479,GXYLT1,0.0,0.0,0.0,all,epithelial
3052,Thymus,0.1056080311536789,0.19292446970939636,0.0,0.0,0.0,0.16283883899450302,1.068981409072876,GXYLT1,0.16283883899450302,0.40709709748625755,0.0,all,epithelial
3053,Tongue,0.04208821430802345,0.15921084582805634,0.0,0.0,0.0,0.0,1.557454228401184,GXYLT1,0.0,0.0,0.0,all,epithelial
3054,Trachea,0.10363057255744934,0.2867446839809418,0.0,0.0,0.0,0.0,2.0965147018432617,GXYLT1,0.0,0.0,0.0,all,epithelial
3055,Uterus,0.06703948229551315,0.16942457854747772,0.0,0.0,0.0,0.0,1.1129484176635742,GXYLT1,0.0,0.0,0.0,all,epithelial
3056,Bladder,0.0007113047759048641,0.023509571328759193,0.0,0.0,0.0,0.0,1.2381362915039062,GXYLT2,0.0,0.0,0.0,all,epithelial
3057,Eye,0.023868300020694733,0.14424654841423035,0.0,0.0,0.0,0.0,1.8361233472824097,GXYLT2,0.0,0.0,0.0,all,epithelial
3058,Heart,0.04154527559876442,0.13708935678005219,0.0,0.0,0.0,0.0,1.4954638481140137,GXYLT2,0.0,0.0,0.0,all,epithelial
3059,Kidney,0.011012859642505646,0.09414350241422653,0.0,0.0,0.0,0.0,1.828299641609192,GXYLT2,0.0,0.0,0.0,all,epithelial
3060,Large_Intestine,0.0744088813662529,0.2115408480167389,0.0,0.0,0.0,0.0,1.9604500532150269,GXYLT2,0.0,0.0,0.0,all,epithelial
3061,Liver,0.0006335624493658543,0.025246497243642807,0.0,0.0,0.0,0.0,1.0060971975326538,GXYLT2,0.0,0.0,0.0,all,epithelial
3062,Lung,0.044905781745910645,0.18135401606559753,0.0,0.0,0.0,0.0,1.8014075756072998,GXYLT2,0.0,0.0,0.0,all,epithelial
3063,Mammary,0.011415539309382439,0.09658737480640411,0.0,0.0,0.0,0.0,1.972163200378418,GXYLT2,0.0,0.0,0.0,all,epithelial
3064,Pancreas,0.02931211329996586,0.11484390497207642,0.0,0.0,0.0,0.0,1.5846270322799683,GXYLT2,0.0,0.0,0.0,all,epithelial
3065,Prostate,0.003236587857827544,0.05262663587927818,0.0,0.0,0.0,0.0,1.58833646774292,GXYLT2,0.0,0.0,0.0,all,epithelial
3066,Salivary_Gland,0.06261032074689865,0.18755868077278137,0.0,0.0,0.0,0.0,2.029095411300659,GXYLT2,0.0,0.0,0.0,all,epithelial
3067,Small_Intestine,0.001236407202668488,0.029436901211738586,0.0,0.0,0.0,0.0,1.0754917860031128,GXYLT2,0.0,0.0,0.0,all,epithelial
3068,Thymus,0.4132421612739563,0.39863917231559753,0.0,0.0,0.33558250963687897,0.6188305467367172,1.745292067527771,GXYLT2,0.6188305467367172,1.547076366841793,0.0,all,epithelial
3069,Tongue,0.007144865579903126,0.06551099568605423,0.0,0.0,0.0,0.0,1.3785446882247925,GXYLT2,0.0,0.0,0.0,all,epithelial
3070,Trachea,0.04287434741854668,0.18156227469444275,0.0,0.0,0.0,0.0,1.5666871070861816,GXYLT2,0.0,0.0,0.0,all,epithelial
3071,Uterus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GXYLT2,0.0,0.0,0.0,all,epithelial
3072,Bladder,0.0017663586186245084,0.038023218512535095,0.0,0.0,0.0,0.0,1.3422521352767944,HAS1,0.0,0.0,0.0,all,epithelial
3073,Eye,0.014178510755300522,0.10493187606334686,0.0,0.0,0.0,0.0,2.805746078491211,HAS1,0.0,0.0,0.0,all,epithelial
3074,Heart,0.0013591886963695288,0.028993112966418266,0.0,0.0,0.0,0.0,0.8376628756523132,HAS1,0.0,0.0,0.0,all,epithelial
3075,Kidney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAS1,0.0,0.0,0.0,all,epithelial
3076,Large_Intestine,0.0014718060847371817,0.04538224637508392,0.0,0.0,0.0,0.0,2.193535327911377,HAS1,0.0,0.0,0.0,all,epithelial
3077,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAS1,0.0,0.0,0.0,all,epithelial
3078,Lung,0.00023159162083175033,0.015338864177465439,0.0,0.0,0.0,0.0,1.5007976293563843,HAS1,0.0,0.0,0.0,all,epithelial
3079,Mammary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAS1,0.0,0.0,0.0,all,epithelial
3080,Pancreas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAS1,0.0,0.0,0.0,all,epithelial
3081,Prostate,0.000648664718028158,0.02302933670580387,0.0,0.0,0.0,0.0,1.6010115146636963,HAS1,0.0,0.0,0.0,all,epithelial
3082,Salivary_Gland,0.0011412170715630054,0.028642289340496063,0.0,0.0,0.0,0.0,1.5789488554000854,HAS1,0.0,0.0,0.0,all,epithelial
3083,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAS1,0.0,0.0,0.0,all,epithelial
3084,Thymus,1.0007717609405518,0.752519965171814,0.0,0.27768533676862717,1.089363694190979,1.5648247301578522,3.2043979167938232,HAS1,1.287139393389225,3.2043979167938232,0.0,all,epithelial
3085,Tongue,0.002213237341493368,0.03868628293275833,0.0,0.0,0.0,0.0,1.155263066291809,HAS1,0.0,0.0,0.0,all,epithelial
3086,Trachea,0.0015366238076239824,0.04720439016819,0.0,0.0,0.0,0.0,2.195448875427246,HAS1,0.0,0.0,0.0,all,epithelial
3087,Uterus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAS1,0.0,0.0,0.0,all,epithelial
3088,Bladder,0.007458231411874294,0.07515224069356918,0.0,0.0,0.0,0.0,2.0044686794281006,HAS2,0.0,0.0,0.0,all,epithelial
3089,Eye,0.028709743171930313,0.1921132206916809,0.0,0.0,0.0,0.0,2.9010238647460938,HAS2,0.0,0.0,0.0,all,epithelial
3090,Heart,0.049187202006578445,0.19089724123477936,0.0,0.0,0.0,0.0,1.8129019737243652,HAS2,0.0,0.0,0.0,all,epithelial
3091,Kidney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAS2,0.0,0.0,0.0,all,epithelial
3092,Large_Intestine,0.013074938207864761,0.08074823021888733,0.0,0.0,0.0,0.0,1.2029471397399902,HAS2,0.0,0.0,0.0,all,epithelial
3093,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAS2,0.0,0.0,0.0,all,epithelial
3094,Lung,0.0003791400813497603,0.01737397164106369,0.0,0.0,0.0,0.0,1.1031662225723267,HAS2,0.0,0.0,0.0,all,epithelial
3095,Mammary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAS2,0.0,0.0,0.0,all,epithelial
3096,Pancreas,1.9067383618676104e-05,0.0016105080721899867,0.0,0.0,0.0,0.0,0.13604578375816345,HAS2,0.0,0.0,0.0,all,epithelial
3097,Prostate,0.004017251078039408,0.0558958500623703,0.0,0.0,0.0,0.0,2.1715097427368164,HAS2,0.0,0.0,0.0,all,epithelial
3098,Salivary_Gland,0.0015833182260394096,0.03719867765903473,0.0,0.0,0.0,0.0,1.4978854656219482,HAS2,0.0,0.0,0.0,all,epithelial
