,compartment,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,tissue_in_publication
223,immune,0.39505359530448914,0.6268428564071655,0.0,0.0,0.0,0.7967852354049683,3.6937472820281982,IGF2R,0.7967852354049683,1.9919630885124207,0.0,all,all
224,immune,0.01890537142753601,0.13700999319553375,0.0,0.0,0.0,0.0,2.423980474472046,LARGE1,0.0,0.0,0.0,all,all
225,immune,0.015557628124952316,0.128314808011055,0.0,0.0,0.0,0.0,2.541100025177002,LARGE2,0.0,0.0,0.0,all,all
226,immune,0.14387136697769165,0.3676171600818634,0.0,0.0,0.0,0.0,3.002342939376831,LFNG,0.0,0.0,0.0,all,all
227,immune,0.51125168800354,0.5960004329681396,0.0,0.0,0.0,1.023703694343567,3.304090738296509,LMAN2,1.023703694343567,2.5592592358589172,0.0,all,all
228,immune,0.5191543102264404,0.6073876023292542,0.0,0.0,0.0,1.0495344400405884,3.0123989582061768,M6PR,1.0495344400405884,2.623836100101471,0.0,all,all
229,immune,0.29470333456993103,0.5641313791275024,0.0,0.0,0.0,0.43743330240249634,4.314547538757324,MAN1A1,0.43743330240249634,1.0935832560062408,0.0,all,all
230,immune,0.2965208888053894,0.4867916703224182,0.0,0.0,0.0,0.6069513559341431,2.7207984924316406,MAN1A2,0.6069513559341431,1.5173783898353577,0.0,all,all
231,immune,0.11189065873622894,0.30434224009513855,0.0,0.0,0.0,0.0,2.442073106765747,MAN1B1,0.0,0.0,0.0,all,all
232,immune,0.037216730415821075,0.1833312064409256,0.0,0.0,0.0,0.0,2.5120105743408203,MAN1C1,0.0,0.0,0.0,all,all
233,immune,0.2182607650756836,0.4262694716453552,0.0,0.0,0.0,0.0,2.798657178878784,MAN2A1,0.0,0.0,0.0,all,all
234,immune,0.13713842630386353,0.37218618392944336,0.0,0.0,0.0,0.0,2.83070707321167,MAN2A2,0.0,0.0,0.0,all,all
235,immune,0.09993896633386612,0.2958112359046936,0.0,0.0,0.0,0.0,2.572272777557373,MAN2B1,0.0,0.0,0.0,all,all
236,immune,0.1206291988492012,0.32134246826171875,0.0,0.0,0.0,0.0,2.7025606632232666,MAN2B2,0.0,0.0,0.0,all,all
237,immune,0.1018296554684639,0.29019826650619507,0.0,0.0,0.0,0.0,2.423433542251587,MAN2C1,0.0,0.0,0.0,all,all
238,immune,0.21100997924804688,0.42421963810920715,0.0,0.0,0.0,0.0,3.0112762451171875,MANBA,0.0,0.0,0.0,all,all
239,immune,0.07105051726102829,0.24210180342197418,0.0,0.0,0.0,0.0,2.591763973236084,MANEA,0.0,0.0,0.0,all,all
240,immune,0.20352518558502197,0.4142404794692993,0.0,0.0,0.0,0.0,2.6196374893188477,MFNG,0.0,0.0,0.0,all,all
241,immune,0.45259466767311096,0.6211126446723938,0.0,0.0,0.0,0.9688535332679749,3.5999643802642822,MGAT1,0.9688535332679749,2.422133833169937,0.0,all,all
242,immune,0.13979420065879822,0.3403347134590149,0.0,0.0,0.0,0.0,2.3522050380706787,MGAT2,0.0,0.0,0.0,all,all
243,immune,0.011610801331698895,0.09534379094839096,0.0,0.0,0.0,0.0,2.1725432872772217,MGAT3,0.0,0.0,0.0,all,all
244,immune,0.37453117966651917,0.5878817439079285,0.0,0.0,0.0,0.8078867197036743,3.509002208709717,MGAT4A,0.8078867197036743,2.019716799259186,0.0,all,all
245,immune,0.12694498896598816,0.32697969675064087,0.0,0.0,0.0,0.0,2.917928457260132,MGAT4B,0.0,0.0,0.0,all,all
246,immune,0.00034035483258776367,0.02035163715481758,0.0,0.0,0.0,0.0,2.8070976734161377,MGAT4C,0.0,0.0,0.0,all,all
247,immune,0.2026827484369278,0.43287137150764465,0.0,0.0,0.0,0.0,2.8478269577026367,MGAT5,0.0,0.0,0.0,all,all
248,immune,0.00023925505229271948,0.014832370914518833,0.0,0.0,0.0,0.0,1.5486419200897217,MGAT5B,0.0,0.0,0.0,all,all
249,immune,0.1302618533372879,0.33156058192253113,0.0,0.0,0.0,0.0,2.336298704147339,MOGS,0.0,0.0,0.0,all,all
250,immune,0.051480382680892944,0.20939897000789642,0.0,0.0,0.0,0.0,2.32873797416687,MPI,0.0,0.0,0.0,all,all
251,immune,0.1492011696100235,0.3651297390460968,0.0,0.0,0.0,0.0,2.9912593364715576,MPPE1,0.0,0.0,0.0,all,all
252,immune,0.11914210021495819,0.3133416473865509,0.0,0.0,0.0,0.0,2.499577283859253,NAGA,0.0,0.0,0.0,all,all
253,immune,0.27841895818710327,0.4793706238269806,0.0,0.0,0.0,0.5325874090194702,3.022319793701172,NAGK,0.5325874090194702,1.3314685225486755,0.0,all,all
254,immune,0.10001834481954575,0.2809603214263916,0.0,0.0,0.0,0.0,2.422496795654297,NAGLU,0.0,0.0,0.0,all,all
255,immune,0.08613135665655136,0.26786330342292786,0.0,0.0,0.0,0.0,2.4350743293762207,NAGPA,0.0,0.0,0.0,all,all
256,immune,0.29823848605155945,0.48915016651153564,0.0,0.0,0.0,0.627368688583374,2.8895606994628906,NANS,0.627368688583374,1.568421721458435,0.0,all,all
257,immune,0.029215199872851372,0.1546982228755951,0.0,0.0,0.0,0.0,2.4697577953338623,NDST1,0.0,0.0,0.0,all,all
258,immune,0.029321923851966858,0.16865085065364838,0.0,0.0,0.0,0.0,2.2474758625030518,NDST2,0.0,0.0,0.0,all,all
259,immune,0.002560589462518692,0.05306623503565788,0.0,0.0,0.0,0.0,2.496164560317993,NDST3,0.0,0.0,0.0,all,all
260,immune,2.221389877377078e-05,0.004216911271214485,0.0,0.0,0.0,0.0,1.1705312728881836,NDST4,0.0,0.0,0.0,all,all
261,immune,0.24415625631809235,0.47903332114219666,0.0,0.0,0.0,0.24993792176246643,4.0023345947265625,NEU1,0.24993792176246643,0.6248448044061661,0.0,all,all
262,immune,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU2,0.0,0.0,0.0,all,all
263,immune,0.036129940301179886,0.1743040531873703,0.0,0.0,0.0,0.0,2.466791868209839,NEU3,0.0,0.0,0.0,all,all
264,immune,0.005176728591322899,0.06777036190032959,0.0,0.0,0.0,0.0,2.32873797416687,NEU4,0.0,0.0,0.0,all,all
265,immune,0.49237310886383057,0.6122453808784485,0.0,0.0,0.0,0.9958658814430237,3.158677577972412,OGA,0.9958658814430237,2.489664703607559,0.0,all,all
266,immune,0.41555464267730713,0.5796570181846619,0.0,0.0,0.0,0.8828731179237366,3.528381586074829,OGT,0.8828731179237366,2.2071827948093414,0.0,all,all
267,immune,0.40250760316848755,0.5494942665100098,0.0,0.0,0.0,0.870021641254425,3.0525577068328857,OS9,0.870021641254425,2.1750541031360626,0.0,all,all
268,immune,0.18820233643054962,0.39620837569236755,0.0,0.0,0.0,0.0,2.8347203731536865,PAPSS1,0.0,0.0,0.0,all,all
269,immune,0.06759808212518692,0.27013272047042847,0.0,0.0,0.0,0.0,3.3995141983032227,PAPSS2,0.0,0.0,0.0,all,all
270,immune,0.003394942730665207,0.05625981464982033,0.0,0.0,0.0,0.0,2.1363251209259033,PGAP4,0.0,0.0,0.0,all,all
271,immune,0.11017566919326782,0.33409368991851807,0.0,0.0,0.0,0.0,3.5648117065429688,PGGHG,0.0,0.0,0.0,all,all
272,immune,0.0896889790892601,0.28159067034721375,0.0,0.0,0.0,0.0,2.5359091758728027,PGM1,0.0,0.0,0.0,all,all
273,immune,0.12147676199674606,0.3267923593521118,0.0,0.0,0.0,0.0,2.7985122203826904,PGM2,0.0,0.0,0.0,all,all
274,immune,0.07819217443466187,0.25828856229782104,0.0,0.0,0.0,0.0,2.606459617614746,PGM3,0.0,0.0,0.0,all,all
275,immune,0.06062866747379303,0.24128061532974243,0.0,0.0,0.0,0.0,2.932206630706787,PIGA,0.0,0.0,0.0,all,all
276,immune,0.056574735790491104,0.23064567148685455,0.0,0.0,0.0,0.0,2.5234203338623047,PIGB,0.0,0.0,0.0,all,all
277,immune,0.13004954159259796,0.33626827597618103,0.0,0.0,0.0,0.0,2.4338080883026123,PIGC,0.0,0.0,0.0,all,all
278,immune,0.1086367815732956,0.2998262345790863,0.0,0.0,0.0,0.0,2.6294307708740234,PIGF,0.0,0.0,0.0,all,all
279,immune,0.08446002006530762,0.27515941858291626,0.0,0.0,0.0,0.0,2.397289514541626,PIGG,0.0,0.0,0.0,all,all
280,immune,0.09832983464002609,0.2934238612651825,0.0,0.0,0.0,0.0,2.832611083984375,PIGH,0.0,0.0,0.0,all,all
281,immune,0.08754531294107437,0.2699092626571655,0.0,0.0,0.0,0.0,2.569762945175171,PIGK,0.0,0.0,0.0,all,all
282,immune,0.05723469704389572,0.2278260588645935,0.0,0.0,0.0,0.0,2.4181389808654785,PIGL,0.0,0.0,0.0,all,all
283,immune,0.05347764492034912,0.22058412432670593,0.0,0.0,0.0,0.0,2.4883663654327393,PIGM,0.0,0.0,0.0,all,all
284,immune,0.07357444614171982,0.2534024119377136,0.0,0.0,0.0,0.0,2.414421558380127,PIGN,0.0,0.0,0.0,all,all
285,immune,0.038769714534282684,0.1814839243888855,0.0,0.0,0.0,0.0,2.181382656097412,PIGO,0.0,0.0,0.0,all,all
286,immune,0.14257313311100006,0.33918341994285583,0.0,0.0,0.0,0.0,2.531636953353882,PIGP,0.0,0.0,0.0,all,all
287,immune,0.03461547940969467,0.1733701080083847,0.0,0.0,0.0,0.0,2.817910671234131,PIGQ,0.0,0.0,0.0,all,all
288,immune,0.10516636818647385,0.2961641252040863,0.0,0.0,0.0,0.0,2.3605642318725586,PIGS,0.0,0.0,0.0,all,all
289,immune,0.2157997041940689,0.41070279479026794,0.0,0.0,0.0,0.23830175399780273,2.4746413230895996,PIGT,0.23830175399780273,0.5957543849945068,0.0,all,all
290,immune,0.03052133321762085,0.15914355218410492,0.0,0.0,0.0,0.0,2.0924558639526367,PIGU,0.0,0.0,0.0,all,all
291,immune,0.041168902069330215,0.1946779191493988,0.0,0.0,0.0,0.0,2.549943208694458,PIGV,0.0,0.0,0.0,all,all
292,immune,0.018124938011169434,0.12459424138069153,0.0,0.0,0.0,0.0,2.135995864868164,PIGW,0.0,0.0,0.0,all,all
293,immune,0.10625500977039337,0.3116324841976166,0.0,0.0,0.0,0.0,2.756103038787842,PIGX,0.0,0.0,0.0,all,all
294,immune,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIGY,0.0,0.0,0.0,all,all
295,immune,0.010884628631174564,0.09575413912534714,0.0,0.0,0.0,0.0,2.0971410274505615,PIGZ,0.0,0.0,0.0,all,all
296,immune,0.06840700656175613,0.23705746233463287,0.0,0.0,0.0,0.0,2.463754177093506,PLOD1,0.0,0.0,0.0,all,all
297,immune,0.00609039468690753,0.0738145262002945,0.0,0.0,0.0,0.0,2.407679796218872,PLOD2,0.0,0.0,0.0,all,all
298,immune,0.08326748013496399,0.25797492265701294,0.0,0.0,0.0,0.0,2.5112853050231934,PLOD3,0.0,0.0,0.0,all,all
299,immune,0.08424539119005203,0.2735902965068817,0.0,0.0,0.0,0.0,2.5337705612182617,PMM1,0.0,0.0,0.0,all,all
300,immune,0.11475244909524918,0.31105196475982666,0.0,0.0,0.0,0.0,2.48721981048584,PMM2,0.0,0.0,0.0,all,all
301,immune,0.03998260200023651,0.18327784538269043,0.0,0.0,0.0,0.0,2.440796375274658,POFUT1,0.0,0.0,0.0,all,all
302,immune,0.052627433091402054,0.22414344549179077,0.0,0.0,0.0,0.0,2.575350761413574,POFUT2,0.0,0.0,0.0,all,all
303,immune,0.09879588335752487,0.2964095175266266,0.0,0.0,0.0,0.0,3.3542563915252686,POGLUT1,0.0,0.0,0.0,all,all
304,immune,0.0034899082966148853,0.054683614522218704,0.0,0.0,0.0,0.0,1.945224642753601,POGLUT2,0.0,0.0,0.0,all,all
305,immune,0.032281294465065,0.16958579421043396,0.0,0.0,0.0,0.0,2.2115745544433594,POGLUT3,0.0,0.0,0.0,all,all
306,immune,0.04982177913188934,0.20736604928970337,0.0,0.0,0.0,0.0,2.6077795028686523,POMGNT1,0.0,0.0,0.0,all,all
307,immune,0.01776985265314579,0.12480739504098892,0.0,0.0,0.0,0.0,2.034566640853882,POMGNT2,0.0,0.0,0.0,all,all
308,immune,0.008179180324077606,0.08653087913990021,0.0,0.0,0.0,0.0,2.0371718406677246,POMK,0.0,0.0,0.0,all,all
309,immune,0.038782887160778046,0.18853673338890076,0.0,0.0,0.0,0.0,2.408876419067383,POMT1,0.0,0.0,0.0,all,all
310,immune,0.012792086228728294,0.10460538417100906,0.0,0.0,0.0,0.0,2.0746004581451416,POMT2,0.0,0.0,0.0,all,all
311,immune,0.31197407841682434,0.48305073380470276,0.0,0.0,0.0,0.6725998520851135,2.7077701091766357,PRKCSH,0.6725998520851135,1.6814996302127838,0.0,all,all
312,immune,0.032973963767290115,0.18864180147647858,0.0,0.0,0.0,0.0,2.501289129257202,PXYLP1,0.0,0.0,0.0,all,all
313,immune,0.08318919688463211,0.265999972820282,0.0,0.0,0.0,0.0,2.4388844966888428,RENBP,0.0,0.0,0.0,all,all
314,immune,0.09076260775327682,0.27535292506217957,0.0,0.0,0.0,0.0,2.397289514541626,RFNG,0.0,0.0,0.0,all,all
315,immune,0.3987882435321808,0.5737722516059875,0.0,0.0,0.0,0.8659586906433105,3.2221455574035645,RPN1,0.8659586906433105,2.1648967266082764,0.0,all,all
316,immune,0.5334034562110901,0.6365493535995483,0.0,0.0,0.0,1.0685211420059204,3.621180534362793,RPN2,1.0685211420059204,2.671302855014801,0.0,all,all
317,immune,0.0826302245259285,0.2700660526752472,0.0,0.0,0.0,0.0,2.5205235481262207,RXYLT1,0.0,0.0,0.0,all,all
318,immune,0.27214315533638,0.47092363238334656,0.0,0.0,0.0,0.522254467010498,3.451077461242676,SEL1L,0.522254467010498,1.3056361675262451,0.0,all,all
319,immune,0.06334689259529114,0.2376330941915512,0.0,0.0,0.0,0.0,2.205085277557373,SGSH,0.0,0.0,0.0,all,all
320,immune,0.019069600850343704,0.12376609444618225,0.0,0.0,0.0,0.0,2.3739991188049316,SIAE,0.0,0.0,0.0,all,all
321,immune,0.07786107063293457,0.28260472416877747,0.0,0.0,0.0,0.0,3.7866737842559814,SLC2A1,0.0,0.0,0.0,all,all
