,compartment,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,tissue_in_publication
78,endothelial,0.009682368487119675,0.09460078179836273,0.0,0.0,0.0,0.0,1.5681885480880737,CHSY3,0.0,0.0,0.0,all,all
79,endothelial,0.3971906304359436,0.5823197364807129,0.0,0.0,0.0,0.8118340373039246,3.655634880065918,CMAHP,0.8118340373039246,2.0295850932598114,0.0,all,all
80,endothelial,0.19246242940425873,0.3815944790840149,0.0,0.0,0.0,0.0,2.333770751953125,CMAS,0.0,0.0,0.0,all,all
81,endothelial,0.18037158250808716,0.38869020342826843,0.0,0.0,0.0,0.0,2.7379353046417236,COLGALT1,0.0,0.0,0.0,all,all
82,endothelial,0.0013101698132231832,0.032641395926475525,0.0,0.0,0.0,0.0,1.3961243629455566,COLGALT2,0.0,0.0,0.0,all,all
83,endothelial,0.021506354212760925,0.14425984025001526,0.0,0.0,0.0,0.0,2.1034321784973145,CRPPA,0.0,0.0,0.0,all,all
84,endothelial,0.20839828252792358,0.42414751648902893,0.0,0.0,0.0,0.0,2.8808460235595703,CSGALNACT1,0.0,0.0,0.0,all,all
85,endothelial,0.1582949161529541,0.3596082925796509,0.0,0.0,0.0,0.0,2.6703743934631348,CSGALNACT2,0.0,0.0,0.0,all,all
86,endothelial,0.18647722899913788,0.3928563594818115,0.0,0.0,0.0,0.0,2.5385901927948,CTBS,0.0,0.0,0.0,all,all
87,endothelial,1.0190775394439697,0.6795826554298401,0.0,0.5461459159851074,1.1387674808502197,1.4954100847244263,3.174276113510132,DAD1,0.9492641687393188,2.9193063378334045,0.0,all,all
88,endothelial,0.33918580412864685,0.4872679114341736,0.0,0.0,0.0,0.7055747509002686,2.638430595397949,DDOST,0.7055747509002686,1.7639368772506714,0.0,all,all
89,endothelial,0.3037113845348358,0.4814843535423279,0.0,0.0,0.0,0.6212893724441528,2.9829840660095215,DNAJB11,0.6212893724441528,1.553223431110382,0.0,all,all
90,endothelial,0.3325732946395874,0.49808549880981445,0.0,0.0,0.0,0.6908302307128906,2.7097318172454834,DNAJC10,0.6908302307128906,1.7270755767822266,0.0,all,all
91,endothelial,0.08807704597711563,0.26546478271484375,0.0,0.0,0.0,0.0,2.196869134902954,DPAGT1,0.0,0.0,0.0,all,all
92,endothelial,0.2441602647304535,0.4220619797706604,0.0,0.0,0.0,0.46299418807029724,2.3915557861328125,DPM1,0.46299418807029724,1.157485470175743,0.0,all,all
93,endothelial,0.14942865073680878,0.3422004282474518,0.0,0.0,0.0,0.0,2.124882459640503,DPM2,0.0,0.0,0.0,all,all
94,endothelial,0.4252372682094574,0.5475128293037415,0.0,0.0,0.0,0.8515874147415161,2.7502567768096924,DPM3,0.8515874147415161,2.1289685368537903,0.0,all,all
95,endothelial,0.1583680957555771,0.3632354438304901,0.0,0.0,0.0,0.0,2.467367649078369,DPY19L1,0.0,0.0,0.0,all,all
96,endothelial,0.009325233288109303,0.08638777583837509,0.0,0.0,0.0,0.0,2.4807233810424805,DPY19L2,0.0,0.0,0.0,all,all
97,endothelial,0.07189448177814484,0.25144416093826294,0.0,0.0,0.0,0.0,2.2476019859313965,DPY19L3,0.0,0.0,0.0,all,all
98,endothelial,0.16621950268745422,0.37676867842674255,0.0,0.0,0.0,0.0,2.5210494995117188,DPY19L4,0.0,0.0,0.0,all,all
99,endothelial,0.0748300850391388,0.2672959864139557,0.0,0.0,0.0,0.0,2.912536144256592,DSE,0.0,0.0,0.0,all,all
100,endothelial,0.08018808811903,0.2661779820919037,0.0,0.0,0.0,0.0,2.603351354598999,DSEL,0.0,0.0,0.0,all,all
101,endothelial,0.10437874495983124,0.2961873412132263,0.0,0.0,0.0,0.0,2.4016916751861572,EDEM1,0.0,0.0,0.0,all,all
102,endothelial,0.09644373506307602,0.28208890557289124,0.0,0.0,0.0,0.0,2.6327199935913086,EDEM2,0.0,0.0,0.0,all,all
103,endothelial,0.2541709542274475,0.45052435994148254,0.0,0.0,0.0,0.4534304738044739,2.868018388748169,EDEM3,0.4534304738044739,1.1335761845111847,0.0,all,all
104,endothelial,0.060884397476911545,0.23389840126037598,0.0,0.0,0.0,0.0,2.074904680252075,ENGASE,0.0,0.0,0.0,all,all
105,endothelial,0.19300805032253265,0.4031757414340973,0.0,0.0,0.0,0.0,2.594912528991699,EOGT,0.0,0.0,0.0,all,all
106,endothelial,0.3266858160495758,0.49136343598365784,0.0,0.0,0.0,0.6766645908355713,2.6529669761657715,ERLEC1,0.6766645908355713,1.6916614770889282,0.0,all,all
107,endothelial,0.1739838570356369,0.3831453323364258,0.0,0.0,0.0,0.0,2.6057043075561523,EXT1,0.0,0.0,0.0,all,all
108,endothelial,0.15812616050243378,0.35383638739585876,0.0,0.0,0.0,0.0,2.2603189945220947,EXT2,0.0,0.0,0.0,all,all
109,endothelial,0.0009967184159904718,0.0314604714512825,0.0,0.0,0.0,0.0,1.4097708463668823,EXTL1,0.0,0.0,0.0,all,all
110,endothelial,0.05627799779176712,0.22141264379024506,0.0,0.0,0.0,0.0,2.1499438285827637,EXTL2,0.0,0.0,0.0,all,all
111,endothelial,0.06502582877874374,0.23287229239940643,0.0,0.0,0.0,0.0,2.254189968109131,EXTL3,0.0,0.0,0.0,all,all
112,endothelial,0.1757945716381073,0.37211844325065613,0.0,0.0,0.0,0.0,2.4846622943878174,FAM20B,0.0,0.0,0.0,all,all
